8.1876,220.03
5.6929,906.34
7.2489,1013.5
12.019,1369
19.818,977.26
18.589,986.54
26.183,1013.8
21.333,1077.3
35.4,1340
42.16,198.89
49.614,865.82
48.23,927.4
60.517,967.92
57.636,362.64
56.021,193.02
61.014,1073.2
68.008,928.41
71.795,122.3
74.322,998.89
77.136,181.13
69.437,225.31
81.051,95.395
86.855,122.09
90.972,983.42
103.08,173.51
100.13,1002
103.87,854.39
106.97,1067.3
115.71,180.36
123.63,1443.9
123.39,163.13
130.51,994.51
134.99,1010
135.46,980.33
141.57,856.04
141.87,1039.5
144.71,77.442
153.9,88.894
154.84,1342.9
153.05,106.93
151.16,1181.2
151.35,47.491
183.97,105.58
185.29,339.22
186.01,1199.2
187.59,1456.5
191.72,1049.7
191.71,165.65
194.46,1432
198.21,1034.7
198.73,1474.7
211.39,1284
215.43,1213.7
213.77,137.62
220.77,1134.5
220.8,1005.5
220.14,180.12
219.09,1425.6
221.05,916.73
222.55,1037.5
227.08,1020.4
226.23,1312.4
225.91,1410.1
233.58,1198.6
230.93,1350.9
237.47,1163.6
253.8,46.581
265.09,1105.2
279.87,1137.5
285.25,1026.9
283.17,136.76
293.88,1041.4
292.58,1127.8
299.28,25.585
301.52,55.781
298.66,88.691
311.57,16.488
306.08,1340.7
315.54,1120.3
311.85,1155.8
317.61,83.161
319.77,39.559
316.78,1324.8
321.74,105.34
318.86,895.29
326.05,1145.5
331.57,1000.8
336.35,1098.6
340.19,8.4542
339.48,1014.9
337.92,1086.7
336.2,1416.8
337.81,912.51
337.69,33.194
344.55,1383.7
347.8,1067
354.88,1393.7
351.54,1129.6
357.72,1142.4
363.89,1097.3
369,1070.3
366.04,927.86
378.34,1130.1
376.48,8.6617
385.45,1095.1
382.62,1228.2
385.3,1163.9
392.62,1107.6
392.5,1306.5
391.98,25.188
399.3,508.13
415.25,1074.6
415.14,1035.4
426.09,1133.5
422.43,1312.8
429.61,421.51
437.97,305.21
433.2,376.95
439.42,433.46
442.3,1308.3
443.16,1037.6
450.29,1121.3
444.87,1405.6
446.24,1105.1
457.55,944.16
454.09,323.57
454.82,488.91
454.45,753.67
462.97,17.941
464.99,449.89
466.95,39.852
468.79,273.62
464.3,639.88
464.63,1223.2
475.11,1100.1
470.79,349.14
468.82,751.88
473.43,174.65
475.58,1053.3
475.25,206.77
475.18,408.2
475.22,489.78
477.17,503.56
475.02,702.71
483.81,580.1
485.95,1012.5
488.13,597.95
486.97,295.61
484.87,613.29
483.31,643.5
481.94,1279.6
488.36,250.05
488.28,628.71
492.55,1457.2
488.69,407.47
488.87,271.13
491.76,480.92
491.09,529.4
495.14,653.17
492.69,700.36
504.93,998
502.1,1106.9
498.53,6.7322
499.3,357.12
503.81,580.62
504.16,712.93
503.88,1370.2
509.11,25.475
506.94,604.2
508.34,551.34
506.9,489.21
514.89,1437.4
511.67,303.05
514.13,1153.1
512.82,413.84
512.49,518.57
512.8,1385.9
519.53,1013.5
521.73,1099.2
518.13,534.17
521.51,17.861
521.81,730.47
523.64,999.73
520.75,364.48
519.09,656.24
519.46,695.78
526.17,297.51
522.93,717.47
521.73,115.46
526.49,751.05
527.68,1027
526.62,969.5
533.35,1118.9
530.02,38.292
529.73,240.92
534.28,55.642
530.15,594.4
532.43,645.17
540.22,1091.3
536.79,710.63
538.59,831.11
539.68,1031.8
540.6,1488.6
541.54,167.13
539.6,196.73
537.54,662.26
539,962.03
538.9,1414.4
543.56,3.4937
540.39,76.602
541.85,907.33
545.8,850.46
548.86,149.83
550.57,15.854
550.32,805.8
549.63,1079.3
547.62,689.77
549.76,983.96
554.74,109.68
558.64,25.912
556.87,703.14
555.6,1311.5
564.28,139.75
558.66,916.68
565.78,1068.1
563.65,723.92
565.14,94.272
563.42,941.75
563.89,1490
566.97,1051
563.97,67.93
567.31,114.34
567.52,1378.6
568.15,568.86
570.68,1333.1
570.78,877.77
569.67,1439.9
576.28,625.5
574.49,548.93
575.92,1015.2
575.51,1412.5
580.11,323.16
579.38,112.22
579.1,932.34
580.26,764.82
586.48,1075.5
586.28,73.694
587.41,982.9
587.88,1341.4
588.96,145.74
593.3,1430.3
592.02,1028.3
596.65,25.275
594.72,624.29
598.02,1056
597.83,1112.4
599.28,1156.4
603.04,514.14
600.73,1411.1
604.32,330.63
602.66,75.71
602.79,398.28
604.57,419.1
603.25,563.31
602.9,1494
607.31,115.87
609.44,220.32
617.36,1094.6
618.29,1070.9
613.93,908.79
615.91,1123.1
617.73,1479.1
615.18,1009.8
615.52,154.07
613.63,197.62
616.21,1046.9
621.81,1494.9
617.08,474.07
623.12,1166.6
618.57,1371.3
620.24,89.403
625.43,1429
624.51,467.01
625.18,414.96
630.04,237.68
625.89,529.16
626.75,1214.4
627.07,1332.5
629.19,184.78
628.12,20.632
628.67,767.02
632.89,622.31
634.44,1485.1
633.63,562.73
635.99,1420.5
637.04,1037.6
640.1,1458.7
645.11,1478.2
644.76,824.99
644.82,202.14
650.58,1036.4
651.68,578.33
655.69,995.74
656.56,1460.8
659.01,532.49
660,625.46
662.65,637.86
664.91,374.45
664.65,590.14
670.41,812.37
668.4,449.18
670.93,561.02
674.48,543.26
672.25,744.81
670.48,856.73
672.33,24.758
670.76,1154.5
673.24,1412.1
673.57,669.11
674.19,683.14
673.92,967.59
675.79,79.238
677.52,1494.1
682.77,588.99
679.39,130.94
679.94,406.9
682.52,425.67
682.08,1439.4
683.57,810.65
689.31,716.6
683.7,1060.6
688.85,500.52
686.03,651.62
685.39,732.92
690.71,331.96
687.7,458.9
690.22,622.47
690.56,309.91
688.17,684.16
690.2,939.53
687.74,1457
698.05,443.28
691.41,599.75
693.76,697.09
690.36,822.16
692.01,1117.7
693.82,1132.9
694.09,610.13
692.66,740.27
692.49,1479.6
698.49,152.05
699.08,571.79
697.66,1408.1
702.85,347.45
700.04,481.73
700.83,531.19
697.01,795.44
698.56,982.63
698.66,1493.4
703.53,312.97
703,5.7181
702.9,1446.9
704.5,276.02
710.29,327.99
708.25,82.744
707.81,370.01
711.51,421.28
708.19,758.49
719.75,491.05
716.15,256.82
714.76,67.151
717.21,1167.4
719.87,855.42
726.42,932.57
716.07,955.57
717.92,1210.3
723.78,823.74
729,872.4
726.87,1354.2
731.39,1496.4
726.66,103.64
730.88,1174.1
725.43,1193.8
733.09,913.78
732.11,967.36
736.31,223.25
737.36,954.15
737.91,1415.9
739.9,435.04
742.51,1170.4
739.3,200.97
739.36,130.35
744.29,1205.2
751.16,822.91
751.7,913.04
746.09,1436.5
746.88,1494.7
756.45,1185
747.89,68.901
752.66,242.99
756.98,976.62
753.66,183.08
753.74,849.08
753.4,874.74
756.57,91.466
763.37,223.11
761.42,1420.3
759.18,260.55
762.08,165.12
765.98,846.66
767.89,151.83
769.27,815.82
771.35,889.27
768.98,945.73
772.86,10.925
776.7,1434.8
779.56,156.85
778.62,1463.3
783.78,139.61
779.7,667.11
793.23,865.18
794.86,494.53
800.2,189.77
803.07,916.96
801.25,1360.6
802.68,846.08
805.75,1476.2
814.99,939.42
811.61,865.61
812.77,1208.2
811.38,122.96
817.8,1439
824.6,53.295
824.72,23.161
826.57,1465.1
827.46,940.32
835.2,95.22
832.86,213.22
833.87,879.13
839.51,1440.4
838.37,906.25
842.96,919.98
841.41,891.34
845.48,1233
856.96,60.732
863.12,1460.4
858.93,131.43
869.81,31.046
895.1,4.7747
958.33,56.658
